# x, y, err
4.8000 1.7000 0.8840
4.9000 1.7000 0.8960
0.0000 1.8000 0.8980
0.1000 1.8000 0.9160
0.2000 1.8000 0.9020
0.3000 1.8000 0.9060
0.4000 1.8000 0.9100
0.5000 1.8000 0.9200
0.6000 1.8000 0.9260
0.7000 1.8000 0.9200
0.8000 1.8000 0.9020
0.9000 1.8000 0.9100
1.0000 1.8000 0.9160
1.1000 1.8000 0.9000
1.2000 1.8000 0.8940
1.3000 1.8000 0.9140
1.4000 1.8000 0.9140
1.5000 1.8000 0.9120
1.6000 1.8000 0.9040
1.7000 1.8000 0.9080
1.8000 1.8000 0.9140
1.9000 1.8000 0.9040
2.0000 1.8000 0.9040
2.1000 1.8000 0.9000
2.2000 1.8000 0.8880
2.3000 1.8000 0.8940
2.4000 1.8000 0.9020
2.5000 1.8000 0.9000
2.6000 1.8000 0.8940
2.7000 1.8000 0.8860
2.8000 1.8000 0.8860
2.9000 1.8000 0.8860
