# x, y, err
1.4000 1.4000 -0.0155
1.5000 1.4000 -0.0145
1.6000 1.4000 -0.0107
1.7000 1.4000 -0.0172
1.8000 1.4000 -0.0283
1.9000 1.4000 -0.0267
2.0000 1.4000 -0.0316
2.1000 1.4000 -0.0122
2.2000 1.4000 0.0020
2.3000 1.4000 -0.0027
2.4000 1.4000 -0.0010
2.5000 1.4000 0.0027
2.6000 1.4000 0.0036
2.7000 1.4000 0.0068
2.8000 1.4000 -0.0013
2.9000 1.4000 -0.0103
3.0000 1.4000 -0.0089
3.1000 1.4000 0.0012
3.2000 1.4000 0.0198
3.3000 1.4000 0.0109
3.4000 1.4000 0.0047
3.5000 1.4000 -0.0172
3.6000 1.4000 -0.0241
3.7000 1.4000 -0.0169
3.8000 1.4000 0.0021
3.9000 1.4000 0.0059
4.0000 1.4000 0.0185
4.1000 1.4000 0.0202
4.2000 1.4000 0.0266
4.3000 1.4000 0.0391
4.4000 1.4000 0.0557
4.5000 1.4000 0.0742
4.6000 1.4000 0.0874
4.7000 1.4000 0.0940
4.8000 1.4000 0.1153
4.9000 1.4000 0.1178
0.0000 1.5000 0.1079
0.1000 1.5000 0.0756
0.2000 1.5000 0.0589
0.3000 1.5000 0.0550
0.4000 1.5000 0.0449
0.5000 1.5000 0.0319
0.6000 1.5000 0.0170
0.7000 1.5000 0.0145
0.8000 1.5000 0.0021
0.9000 1.5000 0.0049
1.0000 1.5000 0.0036
1.1000 1.5000 -0.0054
1.2000 1.5000 -0.0108
1.3000 1.5000 -0.0186
1.4000 1.5000 -0.0075
1.5000 1.5000 -0.0022
1.6000 1.5000 -0.0052
1.7000 1.5000 -0.0092
1.8000 1.5000 -0.0263
1.9000 1.5000 -0.0182
2.0000 1.5000 -0.0028
2.1000 1.5000 0.0064
2.2000 1.5000 0.0063
2.3000 1.5000 0.0093
2.4000 1.5000 0.0181
2.5000 1.5000 0.0130
2.6000 1.5000 0.0141
2.7000 1.5000 0.0022
2.8000 1.5000 -0.0016
2.9000 1.5000 0.0019
3.0000 1.5000 0.0049
3.1000 1.5000 0.0079
3.2000 1.5000 0.0121
3.3000 1.5000 0.0081
3.4000 1.5000 0.0029
3.5000 1.5000 -0.0092
3.6000 1.5000 -0.0204
3.7000 1.5000 -0.0146
3.8000 1.5000 -0.0023
3.9000 1.5000 -0.0004
4.0000 1.5000 0.0024
4.1000 1.5000 0.0171
4.2000 1.5000 0.0312
4.3000 1.5000 0.0458
4.4000 1.5000 0.0776
4.5000 1.5000 0.0873
4.6000 1.5000 0.0997
4.7000 1.5000 0.0960
4.8000 1.5000 0.1139
4.9000 1.5000 0.1317
0.0000 1.6000 0.1079
0.1000 1.6000 0.0822
0.2000 1.6000 0.0489
0.3000 1.6000 0.0410
0.4000 1.6000 0.0426
0.5000 1.6000 0.0398
0.6000 1.6000 0.0237
0.7000 1.6000 0.0224
0.8000 1.6000 0.0117
0.9000 1.6000 0.0009
1.0000 1.6000 -0.0057
1.1000 1.6000 -0.0109
1.2000 1.6000 -0.0158
1.3000 1.6000 -0.0138
1.4000 1.6000 -0.0074
1.5000 1.6000 -0.0082
1.6000 1.6000 -0.0081
1.7000 1.6000 -0.0105
1.8000 1.6000 -0.0195
1.9000 1.6000 -0.0121
2.0000 1.6000 0.0059
2.1000 1.6000 0.0139
2.2000 1.6000 0.0200
2.3000 1.6000 0.0237
2.4000 1.6000 0.0120
2.5000 1.6000 0.0014
2.6000 1.6000 -0.0019
2.7000 1.6000 0.0033
2.8000 1.6000 0.0147
2.9000 1.6000 0.0181
3.0000 1.6000 0.0210
3.1000 1.6000 0.0161
3.2000 1.6000 0.0126
3.3000 1.6000 0.0132
3.4000 1.6000 0.0061
3.5000 1.6000 -0.0003
3.6000 1.6000 -0.0176
