# x, y, corr
3.8000 1.1000 0.0167
3.9000 1.1000 -0.0549
4.0000 1.1000 -0.0908
4.1000 1.1000 -0.0930
4.2000 1.1000 -0.0911
4.3000 1.1000 -0.0390
4.4000 1.1000 0.0022
4.5000 1.1000 0.0629
4.6000 1.1000 0.0180
4.7000 1.1000 -0.0192
4.8000 1.1000 -0.0325
4.9000 1.1000 -0.0278
0.0000 1.2000 0.0229
0.1000 1.2000 0.0105
0.2000 1.2000 0.0396
0.3000 1.2000 0.0217
0.4000 1.2000 0.0643
0.5000 1.2000 0.0792
0.6000 1.2000 0.0383
0.7000 1.2000 0.0347
0.8000 1.2000 0.0043
0.9000 1.2000 0.0044
1.0000 1.2000 -0.0201
1.1000 1.2000 -0.0469
1.2000 1.2000 -0.0417
1.3000 1.2000 -0.0109
1.4000 1.2000 -0.0252
1.5000 1.2000 -0.0011
1.6000 1.2000 0.0483
1.7000 1.2000 0.0471
1.8000 1.2000 0.0849
1.9000 1.2000 0.1459
2.0000 1.2000 0.1971
2.1000 1.2000 0.2326
2.2000 1.2000 0.2482
2.3000 1.2000 0.2790
2.4000 1.2000 0.3092
2.5000 1.2000 0.2932
2.6000 1.2000 0.2784
2.7000 1.2000 0.1932
2.8000 1.2000 0.0746
2.9000 1.2000 0.0254
3.0000 1.2000 0.0228
3.1000 1.2000 -0.0048
3.2000 1.2000 -0.0003
3.3000 1.2000 -0.0399
3.4000 1.2000 -0.0380
3.5000 1.2000 -0.0662
3.6000 1.2000 -0.0764
3.7000 1.2000 -0.0343
3.8000 1.2000 -0.0105
3.9000 1.2000 -0.0514
4.0000 1.2000 -0.1107
4.1000 1.2000 -0.1221
4.2000 1.2000 -0.1030
4.3000 1.2000 -0.0665
4.4000 1.2000 -0.0007
4.5000 1.2000 0.0404
4.6000 1.2000 0.0403
4.7000 1.2000 0.0048
4.8000 1.2000 0.0039
4.9000 1.2000 0.0289
0.0000 1.3000 -0.0007
0.1000 1.3000 0.0364
0.2000 1.3000 0.0506
0.3000 1.3000 0.0425
0.4000 1.3000 0.0401
0.5000 1.3000 0.0338
0.6000 1.3000 0.0219
0.7000 1.3000 -0.0040
0.8000 1.3000 -0.0591
0.9000 1.3000 -0.0347
1.0000 1.3000 -0.0361
1.1000 1.3000 -0.0613
1.2000 1.3000 -0.0392
1.3000 1.3000 0.0085
1.4000 1.3000 -0.0118
1.5000 1.3000 -0.0025
1.6000 1.3000 0.0233
1.7000 1.3000 0.0656
1.8000 1.3000 0.1120
1.9000 1.3000 0.1518
2.0000 1.3000 0.1898
2.1000 1.3000 0.2133
2.2000 1.3000 0.2676
2.3000 1.3000 0.3111
2.4000 1.3000 0.2812
2.5000 1.3000 0.2612
2.6000 1.3000 0.2340
2.7000 1.3000 0.1687
2.8000 1.3000 0.1134
2.9000 1.3000 0.0502
3.0000 1.3000 0.0200
3.1000 1.3000 0.0126
3.2000 1.3000 -0.0139
3.3000 1.3000 -0.0357
3.4000 1.3000 -0.0061
3.5000 1.3000 -0.0835
3.6000 1.3000 -0.1342
3.7000 1.3000 -0.0777
3.8000 1.3000 -0.0053
3.9000 1.3000 -0.0145
4.0000 1.3000 -0.0647
4.1000 1.3000 -0.0987
4.2000 1.3000 -0.0886
4.3000 1.3000 -0.0304
4.4000 1.3000 -0.0052
4.5000 1.3000 0.0220
4.6000 1.3000 0.0537
4.7000 1.3000 0.0341
4.8000 1.3000 0.0314
4.9000 1.3000 -0.0079
0.0000 1.4000 -0.0410
0.1000 1.4000 0.0348
0.2000 1.4000 0.0460
0.3000 1.4000 0.0462
0.4000 1.4000 0.0444
0.5000 1.4000 0.0284
0.6000 1.4000 0.0276
0.7000 1.4000 -0.0173
0.8000 1.4000 -0.0444
0.9000 1.4000 -0.0516
1.0000 1.4000 -0.0640
1.1000 1.4000 -0.0735
1.2000 1.4000 -0.0438
1.3000 1.4000 0.0121
1.4000 1.4000 0.0167
1.5000 1.4000 0.0233
1.6000 1.4000 0.0424
1.7000 1.4000 0.0934
1.8000 1.4000 0.1312
1.9000 1.4000 0.1420
2.0000 1.4000 0.1813
2.1000 1.4000 0.2117
2.2000 1.4000 0.2507
2.3000 1.4000 0.2839
2.4000 1.4000 0.2611
2.5000 1.4000 0.2155
2.6000 1.4000 0.1843
2.7000 1.4000 0.1814
2.8000 1.4000 0.1453
2.9000 1.4000 0.1062
3.0000 1.4000 0.0511
3.1000 1.4000 0.0293
3.2000 1.4000 -0.0136
3.3000 1.4000 -0.0514
3.4000 1.4000 -0.0228
3.5000 1.4000 -0.0712
3.6000 1.4000 -0.0978
3.7000 1.4000 -0.0514
3.8000 1.4000 -0.0307
3.9000 1.4000 -0.0037
4.0000 1.4000 -0.0422
4.1000 1.4000 -0.1026
4.2000 1.4000 -0.0863
4.3000 1.4000 -0.0351
4.4000 1.4000 -0.0123
4.5000 1.4000 0.0462
4.6000 1.4000 0.0526
4.7000 1.4000 0.0005
4.8000 1.4000 -0.0176
4.9000 1.4000 -0.0499
0.0000 1.5000 -0.0379
0.1000 1.5000 0.0092
0.2000 1.5000 0.0339
0.3000 1.5000 0.0555
0.4000 1.5000 0.0470
0.5000 1.5000 0.0512
0.6000 1.5000 0.0412
0.7000 1.5000 -0.0037
0.8000 1.5000 -0.0587
0.9000 1.5000 -0.0887
1.0000 1.5000 -0.0954
1.1000 1.5000 -0.0781
1.2000 1.5000 -0.0536
1.3000 1.5000 0.0157
1.4000 1.5000 0.0355
1.5000 1.5000 0.0197
1.6000 1.5000 0.0168
1.7000 1.5000 0.0524
1.8000 1.5000 0.0629
1.9000 1.5000 0.0805
2.0000 1.5000 0.1508
2.1000 1.5000 0.1864
2.2000 1.5000 0.2132
2.3000 1.5000 0.2408
2.4000 1.5000 0.2220
2.5000 1.5000 0.1877
2.6000 1.5000 0.1714
